Nombre,Url,País,Biografía
Piedad Bonnett,https://es.wikipedia.org/wiki/Piedad_Bonnett,Colombia,"Piedad Bonnett  (Amalfi, Antioquia, 1951) es una poeta, novelista, dramaturga y crítica literaria colombiana,Es licenciada en filosofía y letras de la Universidad de los Andes, dónde ha ejercido como profesora en filosofía y lenguas."
Margarita Borrero Blanco,https://es.wikipedia.org/wiki/Margarita_Borrero_Blanco,Colombia,"Margarita Borrero Blanco ( Barranquilla, Colombia, 1969) es una escritora y periodista colombiana con más de una decena de relatos publicados y premiados.Entre uno de los premios más importantes se encuentra el III premio de novela corta ""Rincón de la Victoria"". "
Fanny Buitrago,https://es.wikipedia.org/wiki/Fanny_Buitrago,Colombia,"Fanny Buitrago González (Barranquilla, Atlántico, 1943) es una escritora colombiana del siglo XX, se destaca por su innovadora narrativa desde su primera obra  titulada El hostigante verano de los dioses. También está vinculada con el teatro y  la literatura infantil."
Alexandra Cardona Restrepo,https://es.wikipedia.org/wiki/Alexandra_Cardona_Restrepo,Colombia,"Alexandra Cardona Restrepo Ibagué, Tolima, Colombia. Abrió los ojos a este mundo un 23 de junio en plenas festividades del folclor, en la Ciudad Musical de Colombia: Ibagué, Tolima."
María Mercedes Carranza,https://es.wikipedia.org/wiki/Mar%C3%ADa_Mercedes_Carranza,Colombia,"María Mercedes Carranza (Bogotá, 24 de mayo de 1945-ibidem, 11 de julio de 2003) fue una poeta y periodista colombiana."
Dora Castellanos,https://es.wikipedia.org/wiki/Dora_Castellanos,Colombia,Dora Castellanos (1924) es una poeta y periodista colombiana.
Susana Castellanos De Zubiría,https://es.wikipedia.org/wiki/Susana_Castellanos_De_Zubir%C3%ADa,Colombia,Susana Castellanos De Zubiría es una escritora y profesora colombiana nacida en Bogotá. Cursó la carrera de Literatura en la Pontificia Universidad Javeriana de Bogotá.
María Castilla,https://es.wikipedia.org/wiki/Mar%C3%ADa_Castilla,Colombia,"María Castilla (Bogotá, 1975) es una escritora colombiana. Estudió literatura en la Universidad Javeriana, trabajó en varias editoriales y en Fundalectura y ha publicado poemas en varias revistas. En la actualidad estudia literatura comparada e historia del arte en la Universidad Ludwig-Maximilian de Múnich. "
Leila Cobo,https://es.wikipedia.org/wiki/Leila_Cobo,Colombia,"Leila Cobo es una periodista, escritora, novelista, pianista y presentadora de televisión colombiana. Ella es la directora ejecutiva para contenido y programación latina de la revista Billboard."
Andrea Cote Botero,https://es.wikipedia.org/wiki/Andrea_Cote_Botero,Colombia,"Andrea Cote Botero (Barrancabermeja, Santander, 27 de julio de 1981) es una poeta y escritora colombiana."
Guiomar Cuesta,https://es.wikipedia.org/wiki/Guiomar_Cuesta,Colombia,"Guiomar Cuesta Escobar (Medellín, Colombia; 1950) es una poeta, editora e investigadora colombiana especializada en literatura afrocolombiana. Desde 2017 es miembro numerario de la Academia Colombiana de la Lengua."
Mariela del Nilo,https://es.wikipedia.org/wiki/Mariela_del_Nilo,Colombia,"Alicia Emma Arce de Saavedra (Buga 25 de febrero de 1917 - Cali, 26 septiembre de 2008​) conocida como Mariela del Nilo fue una poetisa, periodista y gestora cultural colombiana.​ Reconocida por ser la directora de la Biblioteca Pública Municipal de Palmira, que hoy en día lleva su nombre. Entre sus obras reconocidas se encuentran los libros de poesía Espigas, Claro Acento y Torre de Niebla."
Melba Escobar,https://es.wikipedia.org/wiki/Melba_Escobar,Colombia,"Melba Escobar de Nogales (Cali, Colombia, 1976) es una escritora y periodista colombiana."
Matilde Espinosa,https://es.wikipedia.org/wiki/Matilde_Espinosa,Colombia,"Matilde Espinosa de Pérez, mejor conocida como Matilde Espinosa (Tierradentro Huila, Cauca, 25 de mayo de 1910-Bogotá, 19 de marzo de 2008). fue una poeta colombiana reconocidas en el país y considerada como una de las fundadoras de la poesía contemporánea."
Lucía Estrada,https://es.wikipedia.org/wiki/Luc%C3%ADa_Estrada,Colombia,"Lucía Estrada (Medellín, Colombia, 1980) es una poeta colombiana. Su poesía explora el mundo de la noche, el símbolo, la escritura como destino, el misterio del ser y el sueño. "
"Luz Helena Cordero Villamizar ",https://es.wikipedia.org/wiki/Usuario:FabianOlivaresM/Taller,Colombia,"Luz Helena Cordero Villamizar es una poeta colombiana nacida el 21 de marzo de 1961 en Bucaramanga, Santander."
Silvia Galvis,https://es.wikipedia.org/wiki/Silvia_Galvis,Colombia,"Silvia Galvis Ramírez (Bucaramanga, 24 de noviembre de 1945-20 de septiembre de 2009) fue una periodista, politóloga y escritora colombiana."
Margarita García Robayo,https://es.wikipedia.org/wiki/Margarita_Garc%C3%ADa_Robayo,Colombia,"Margarita García Robayo (Cartagena, 1980) es una escritora colombiana radicada en Buenos Aires. Sus libros han sido publicados en Argentina, Chile, Colombia, México, Perú, España, Cuba e Italia y ha sido traducida al inglés y al italiano. Ha colaborado con los periódicos El Universal (Colombia) y Clarín (Argentina). Para este último creó el blog Sudaquia, que obtuvo numerosos reconocimientos. Entre el 2010 y el 2014 dirigió la Fundación Tomás Eloy Martínez."
Mary Grueso,https://es.wikipedia.org/wiki/Mary_Grueso,Colombia,"Mary Grueso Romero (1947) es licenciada en español y literatura afrocolombiana, egresada de la Universidad del Quindío, especialista en Enseñanza de la literatura de la misma universidad y en Lúdica y recreación para el desarrollo social y cultural de la Fundación Universitaria Los Libertadores, escritora, poeta y narradora oral colombiana. Nacida en Guapi, Cauca y radicada en Buenaventura, Valle del Cauca. Ha sido honrada con el título de almadre a la excelencia poética femenina del Museo Rayo."
Paola Guevara,https://es.wikipedia.org/wiki/Paola_Guevara,Colombia,"Paola Guevara (Cali, 1977) es una periodista, editora y escritora colombiana, reconocida por su colaboración con medios escritos como El Tiempo, El País, Cambio, Credencial y Cromos. Sus novelas Mi padre y otros accidentes y Horóscopo fueron publicadas por la editorial Planeta. "
Irene Vasco,https://es.wikipedia.org/wiki/Irene_Vasco,Colombia,"Irene Vasco (Bogotá,  Colombia,1952) es una escritora y formadora de lectores colombiana, Licenciada en Literatura. Ha publicado numerosos libros para niños y jóvenes, algunos distinguidos con importantes premios."
Ana María Jaramillo,https://es.wikipedia.org/wiki/Ana_Mar%C3%ADa_Jaramillo,Colombia,"Ana María Jaramillo. (Pereira, Colombia, 26 de abril de 1956 (65 años) es una escritora colombiana radicada en la Ciudad de México, dirige la editorial mexicana Ediciones Sin Nombre."
Patricia Lara Salive,https://es.wikipedia.org/wiki/Patricia_Lara_Salive,Colombia,"Patricia Lara Salive (Bogotá, Colombia; 5 de febrero de 1951) es una periodista y escritora colombiana. Es una de las periodistas con más años de trayectoria en Colombia y autora de libros como Las mujeres en la guerra, Amor enemigo e Hilo de sangre azul, esta última adaptada a la televisión en la serie del mismo nombre producida por el canal RCN en 2016."
Isabel Lleras,https://es.wikipedia.org/wiki/Isabel_Lleras,Colombia,"Isabel Lleras Restrepo de Ospina (Bogotá, 9 de julio de 1909 — id. 5 de febrero de 1965) fue una poetisa colombiana. Hija del científico Federico Lleras Acosta y hermana del ex Presidente de Colombia Carlos Lleras Restrepo; casada con el economista e historiador Luis Ospina Vásquez, hijo del también expresidente Pedro Nel Ospina."
Orietta Lozano,https://es.wikipedia.org/wiki/Orietta_Lozano,Colombia,"Orietta Lozano (Cali, 1956) es una poeta colombiana. Se desempeñó por varios años como directora de la Biblioteca del Centenario de su ciudad natal. Sus textos han sido traducidos en parte al inglés, francés y portugués, así como seleccionados en distintas antologías nacionales e hispanoamericanas. Participó en distintos festivales de poesía en Francia, Estados Unidos y Colombia. "
Luz Helena Cordero Villamizar,https://es.wikipedia.org/wiki/Luz_Helena_Cordero_Villamizar,Colombia,"Luz Helena Cordero Villamizar es una poeta colombiana nacida en Bucaramanga, Santander, quien ha descollado en el panorama literario colombiano y en lengua española con una obra poética «admirable y consistente». Su vida ha transcurrido entre su trabajo en el campo de la Psicología y su obra literaria que ha sido parcialmente traducida al inglés, al portugués, al italiano y al mandarín."
Marta Cecilia Vélez Saldarriaga,https://es.wikipedia.org/wiki/Margarita_Mej%C3%ADa,Colombia,"Margarita Mejía es una escritora, poeta y fotógrafa colombiana, oriunda de Palmira del departamento de Valle del Cauca, egresada en el año 2000 como profesional en Comunicación Social y Periodismo de la Universidad Autónoma de Occidente de la ciudad de Cali. Posteriormente realizó una especialización en Fotografía en la Facultad de Artes de la Universidad Nacional de Colombia en el 2008."
Teresa Martínez de Varela,https://es.wikipedia.org/wiki/Teresa_Mart%C3%ADnez_de_Varela,Colombia,"Teresa Martínez de Varela, conocida también como Lisa de Andráfueda (1 de julio de 1913 - 16 de junio de 1998), fue una escritora, poetisa y maestra afrocolombiana. Fue una de las primeras mujeres de color en Colombia en publicar obras literarias. Incomprendida y a menudo imposibilitada para publicar, Martínez dejó muchos manuscritos inéditos a la fecha de su fallecimiento."
Olga Elena Mattei,https://es.wikipedia.org/wiki/Olga_Elena_Mattei,Colombia,"Olga Elena Mattei es una poeta antioqueña, Medellín, 1933. "
Lauren Mendinueta,https://es.wikipedia.org/wiki/Lauren_Mendinueta,Colombia,"Lauren Mendinueta es una poeta, ensayista y traductora colombiana. "
Marvel Moreno,https://es.wikipedia.org/wiki/Marvel_Moreno,Colombia,"Marvel Luz Moreno Abello (Barranquilla, 23 de septiembre de 1939 - París, 5 de junio de 1995). Escritora colombiana. En los años 1960 se relacionó con el Grupo de Barranquilla. Fue escogida por la revista Cromos como una de las cien mujeres más influyentes de la historia de Colombia."
Helena Ospina de Fonseca,https://es.wikipedia.org/wiki/Helena_Ospina_de_Fonseca,Colombia,"Helena Ospina Garcés de Fonseca(Cali, Colombia, 1944-San José de Costa Rica, 22 de octubre de 2017) fue una poeta y catedrática colombiana de Literatura, afincada en Costa Rica (1970-2017) Fundadora, junto con su marido de la editorial Promesa. "
Elisa Mújica,https://es.wikipedia.org/wiki/Elisa_M%C3%BAjica,Colombia,"Elisa Mújica Velásquez, fue una escritora colombiana, reconocida por sus novelas relatos y cuentos infantiles. Denominada la Escritora más destacada del Colombia en el Siglo XX, caracterizó su obra por la reivindicación de ser mujer en la Sociedad Colombiana de este siglo. "
Marta Lucía Orrantia,https://es.wikipedia.org/wiki/Marta_Luc%C3%ADa_Orrantia,Colombia,"Marta Lucía Orrantia Sabaraín (Bogotá, 1970) es una periodista y escritora colombiana. Entre sus novelas se encuentran: Orejas de pescado (2009), publicada por la editorial Planeta con la que incursiona en el mundo de la literatura; y Mañana no te presentes (2016)."
Amparo Osorio,https://es.wikipedia.org/wiki/Amparo_Osorio,Colombia,"Amparo Osorio (* 1951 Bogotá) es una poeta, narradora, ensayista y periodista colombiana."
Sofía Ospina de Navarro,https://es.wikipedia.org/wiki/Sof%C3%ADa_Ospina_de_Navarro,Colombia,"Sofía Ospina de Navarro (Medellín, 15 de abril de 1892-íbidem, 1974) fue una escritora costumbrista y periodista colombiana.  "
Gertrudis Peñuela,https://es.wikipedia.org/wiki/Gertrudis_Pe%C3%B1uela,Colombia,"Gertrudis Peñuela (Soatá, Boyacá, 17 de noviembre de 1904 - Ciudad de México 15 de mayo de 2004) fue una poeta, periodista, y diplomática colombiana. Más conocida como Laura Victoria, su seudónimo literario."
Judith Porto de González,https://es.wikipedia.org/wiki/Judith_Porto_de_Gonz%C3%A1lez,Colombia,"Judith Porto de González (Cartagena, 25 de septiembre de 1922-Ib., 16 de diciembre de 2020) fue una escritora y dramaturga colombiana."
Pilar Quintana,https://es.wikipedia.org/wiki/Pilar_Quintana,Colombia,"Pilar Quintana (Cali, Colombia, 1972) es una escritora colombiana. Ganadora del Premio Alfaguara de Novela del año 2021."
Elvira Alejandra Quintero,https://es.wikipedia.org/wiki/Elvira_Alejandra_Quintero,Colombia,"Elvira Alejandra Quintero (Cali, 1960) es una escritora colombiana."
Sofía Buchuck Gil,https://es.wikipedia.org/wiki/Sof%C3%ADa_Buchuck_Gil,Perú,"Sofía Buchuck Gil  (nacida en Huayopata, La Convención, Perú) es una cantante, compositora y poetisa peruana. Es conocida principalmente por la faceta de cantante. Reside desde 1991 en Londres, en el Reino Unido."
Mercedes Cabello de Carbonera,https://es.wikipedia.org/wiki/Mercedes_Cabello_de_Carbonera,Perú,"Juana Mercedes Cabello Llosa (Moquegua, 7 de febrero de 1845 - Lima, 12 de octubre de 1909), más conocida como Mercedes Cabello de Carbonera, fue una escritora peruana. Influenciada por la corriente del positivismo y del naturalismo, fue la iniciadora de la novela realista peruana."
Aurora Cáceres Moreno,https://es.wikipedia.org/wiki/Aurora_C%C3%A1ceres_Moreno,Perú,"Zoila Aurora Cáceres Moreno ""Evangelina"" (Lima, 29 de marzo de 1877 - Madrid, 14 de febrero de 1958) fue una escritora, periodista y feminista peruana.  "
Gloria Cáceres Vargas,https://es.wikipedia.org/wiki/Gloria_C%C3%A1ceres_Vargas,Perú,"Gloria Cáceres Vargas (Colta, entonces provincia de Parinacochas, hoy Páucar del Sara Sara, Ayacucho, Perú, 2 de mayo de 1947) es una escritora, traductora y profesora de lengua y literatura peruana. Ha contribuido a la literatura quechua y en español con poemas y relatos en ambas lenguas."
Nilda Callañaupa Álvarez,https://es.wikipedia.org/wiki/Nilda_Calla%C3%B1aupa_%C3%81lvarez,Perú,"Nilda Callañaupa Álvarez es una tejedora quechua de Chinchero, en la región de Cuzco en Perú. Junto con otras tejedoras indígenas de Chinchero y simpatizantes internacionales, ayudó a establecer el Centro de Textiles Tradicionales del Cusco en 1996 como una organización sin fines de lucro."
Rocío Caravedo,https://es.wikipedia.org/wiki/Roc%C3%ADo_Caravedo,Perú,"Rocío Elena Caravedo Barrios, mejor conocida como Rocío Caravedo, es una lingüista y profesora universitaria peruana. Su campo de especialidad comprende la descripción del español hablado en Perú desde una perspectiva sincrónica y diacrónica, especialmente desde la dialectología, la sociolingüística variacionista y sociolingüística cognitiva."
Cota Carvallo,https://es.wikipedia.org/wiki/Cota_Carvallo,Perú,"Carlota Clara Carvallo Wallstein (Lima, 26 de junio de 1909 - 29 de marzo de 1980), conocida como Cota Carvallo o Carlota Carvallo de Nuñez, fue una de las primeras mujeres pintoras del Perú."
Esther Castañeda,https://es.wikipedia.org/wiki/Esther_Casta%C3%B1eda,Perú,"Esther Castañeda Vielakamen (Lima 12 de febrero de 1947 – Lima, 24 de febrero de 2010)​ fue una difusora de la poesía contemporánea, escritora, investigadora y crítica literaria peruana. Destacó en el campo de la literatura."
Rosa Cerna Guardia,https://es.wikipedia.org/wiki/Rosa_Cerna_Guardia,Perú,"Rosa Cerna Guardia (*Huaraz, Perú, 1926 - Lima, Perú, 10 de diciembre de 2012) fue una profesora, poetisa y escritora peruana de literatura infantil perteneciente a la generación del 50."
Micaela Chirif,https://es.wikipedia.org/wiki/Micaela_Chirif,Perú,"Micaela Chirif Camino (Lima, 1973) es una escritora y poeta peruana."
Magdalena Chocano,https://es.wikipedia.org/wiki/Magdalena_Chocano,Perú,"Magdalena Chocano Mena (Lima, 1957) es una poeta peruana. Su primer poemario fue publicado en 1983 bajo el título de Poesía a Ciencia Incierta, con el cual obtuvo el 1° puesto de los Juegos Florales de la UNMSM. De profesión es historiadora y ha publicado diversos estudios sobre México y Perú."
Roxana Crisólogo Correa,https://es.wikipedia.org/wiki/Roxana_Cris%C3%B3logo_Correa,Perú,"Roxana Crisólogo Correa (Lima, 1966) es una poeta peruana-finlandesa, activista y promotora cultural. "
